id,query,road,house_number
9164100105,"47.6819,-122.389",25th Avenue Northwest,7317
6300000320,"47.7061,-122.34",Interlake Avenue North,10534
824059324,"47.5885,-122.199",Southeast 23rd Street,NA
259900320,"47.6324,-122.11",Northeast 25th Way,17207
7888200140,"47.3722,-122.308",South 257th Street,2006
7852130550,"47.5346,-121.881",Silent Creek Avenue Southeast,7399
2824089053,"47.542,-121.792",Southeast 65th Street,41131
3935900350,"47.7117,-122.286",Northeast 115th Street,3911
5347200162,"47.5188,-122.376",34th Avenue Southwest,9413
1953400520,"47.3904,-122.3",26th Avenue South,23454
1251200045,"47.5929,-122.29",33rd Avenue South,1116
1858600012,"47.3644,-122.2",106th Avenue Southeast,26429
4307310400,"47.4832,-122.181",Glennwood Place Northeast,100
6708200320,"47.768,-122.251",66th Place Northeast,19146
1473060030,"47.4617,-122.159",Southeast 159th Place,13559
6163901382,"47.7548,-122.317",11th Avenue Northeast,17370
617000030,"47.4176,-122.343",6th Avenue Southwest,20635
2887700875,"47.6896,-122.307",20th Avenue Northeast,8233
9465910030,"47.7434,-122.174",Northeast 160th Street,12421
6918710340,"47.7311,-122.204",Northeast 143rd Place,10210
629810560,"47.6085,-122.013",East Main Drive,NA
1025039320,"47.6672,-122.409",40th Avenue West,5234
3575200030,"47.6206,-122.056",Northeast 13th Court,22399
3298701070,"47.5177,-122.353",14th Avenue Southwest,9449
7852011040,"47.5388,-121.87",Fairway Avenue Southeast,6923
1705400350,"47.5564,-122.278",Bowen Place South,5021
7682200320,"47.334,-122.3",26th Avenue South,29832
3814701090,"47.3731,-122.172",127th Avenue Southeast,25434
8099800340,"47.5817,-122.007",249th Avenue Southeast,3096
5418200340,"47.703,-122.28",45th Avenue Northeast,10301
2767601805,"47.6744,-122.383",Northwest 63rd Street,2019
8682280340,"47.7028,-122.013",NE Vine Maple Way,24478
1432900030,"47.4577,-122.171",Southeast 163rd Street,12740
1546600125,"47.6384,-122.174",124th Avenue Northeast,NA
7560000070,"47.589,-122.165",NA,NA
2130200160,"47.7313,-121.971",275th Avenue Northeast,14445
9238430140,"47.7741,-122.122",163rd Avenue Northeast,20118
7116000350,"47.3019,-122.216",K Street Southeast,618
4039500390,"47.6078,-122.128",159th Place Southeast,217
8031700186,"47.6838,-122.323",Northeast 76th Street,356
7625702505,"47.5496,-122.385",42nd Avenue Southwest,5922
7511000140,"47.547,-122.219",90th Avenue Southeast,6201
3191000030,"47.7133,-122.217",Northeast 126th Place,9243
6150700394,"47.7291,-122.339",North 137th Street,1612
1786640030,"47.3898,-122.154",Southeast 236th Place,14015
7708200400,"47.4912,-122.145",Northeast 5th Court,5501
4406000390,"47.4293,-122.151",142nd Place Southeast,19300
1926059094,"47.7207,-122.222",Northeast 134th Street,8918
9413500350,"47.6634,-122.144",147th Court Northeast,6201
7853240310,"47.5428,-121.861",Southeast Boulder Court,35900
5152800030,"47.3397,-122.322",South 293rd Street,915
1775950030,"47.7578,-122.094",Northeast 179th Street,18358
4221250320,"47.5902,-122.018",Southeast 22nd Street,24070
6749700117,"47.6972,-122.349",North 94th Street,718
290000075,"47.5058,-122.384",Southwest 109th Street,4100
1842100160,"47.6692,-122.151",Northeast 72nd Street,14201
4365200055,"47.5237,-122.376",35th Avenue Southwest,8832
3644100030,"47.5917,-122.296",Bradner Place South,1316
3220079017,"47.1776,-121.944",Southeast 472nd Street,29810
8121200710,"47.7213,-122.11",172nd Avenue Northeast,NA
3574801740,"47.7311,-122.226",86th Place Northeast,14402
644000102,"47.5872,-122.196",Southeast 25th Place,10839
5315100784,"47.5825,-122.242",Southeast 32nd Street,7226
9578200030,"47.375,-122.227",Wynwood Drive,717
2313900810,"47.5723,-122.382",39th Avenue Southwest,3425
1623300055,"47.6802,-122.361",3rd Avenue Northwest,7025
9191200435,"47.6706,-122.3",26th Avenue Northeast,5719
2591020560,"47.6946,-122.185",Northeast 106th Lane,11631
1923000260,"47.5632,-122.215",Southeast 46th Street,9251
2193300390,"47.692,-122.099",181st Avenue Northeast,10205
7016200030,"47.7393,-122.181",Northeast 155th Street,11917
727500030,"47.6217,-122.198",106th Place Northeast,1216
1651800030,"47.6237,-122.228",84th Avenue Northeast,1469
623049094,"47.5118,-122.348",Southwest 102nd Street,1001
2538800030,"47.3438,-122.037",Southeast 288th Street,22818
7714000310,"47.3557,-122.026",237th Avenue Southeast,27419
254000075,"47.5134,-122.388",44th Avenue Southwest,10014
1257201375,"47.6727,-122.33",North 61st Street,2321
8856004582,"47.2752,-122.251",3rd Place South,313
3205400240,"47.7227,-122.179",Northeast 136th Place,12032
3738000070,"47.6176,-122.223",88th Avenue Northeast,800
8856001090,"47.2763,-122.257",3rd Avenue South,34
3224500240,"47.5617,-122.134",154th Place Southeast,4710
4139460390,"47.5522,-122.103",178th Avenue Southeast,5603
3531900060,"47.7132,-122.334",Meridian Avenue North,11524
4457300135,"47.5697,-122.219",90th Avenue Southeast,4271
8682292090,"47.7199,-122.025",Adair Creek Way Northeast,13557
7278700069,"47.7728,-122.386",Northwest 197th Street,NA
5710610800,"47.5316,-122.056",Mount Si Place Northwest,101
8651443420,"47.366,-122.093",187th Court Southeast,26313
7751800070,"47.6344,-122.126",Northeast 27th Street,16070
2570600140,"47.7758,-122.238",Northeast 204th Place,7611
1565950260,"47.432,-122.189",114th Court Southeast,18930
7550801170,"47.6727,-122.397",Northwest 61st Street,3029
6648701740,"47.3927,-122.194",110th Place Southeast,23504
7529500030,"47.5525,-122.3",South Lucile Street,2516
9523102420,"47.6748,-122.352",North 63rd Street,518
7283900521,"47.7672,-122.348",NA,NA
7519001275,"47.6864,-122.365",Northwest 79th Street,636
1432900350,"47.4571,-122.17",128th Avenue Southeast,16318
1924059248,"47.5581,-122.213",East Mercer Way,4957
6649500060,"47.495,-122.155",Northeast 7th Place,4810
2254501342,"47.6124,-122.314",14th Avenue,1126
2025700260,"47.3474,-122.037",229th Avenue Southeast,28333
2386000070,"47.6398,-121.985",264th Avenue Northeast,3412
2206500105,"47.5765,-122.154",139th Avenue Southeast,3784
1953400045,"47.3935,-122.3",South 232nd Street,2605
3996900575,"47.747,-122.301",26th Avenue Northeast,16349
869700350,"47.4911,-122.154",Elma Place Northeast,526
7387500335,"47.5206,-122.363",24th Avenue Southwest,9214
6795100563,"47.5842,-122.045",Southeast 28th Street,22133
8001470560,"47.6303,-122.065",204th Place Northeast,2338
4140100200,"47.7671,-122.263",61st Place Northeast,19025
7212650510,"47.267,-122.31",19th Place South,37309
686800070,"47.6336,-122.192",Northeast 26th Place,NA
5126900200,"47.4756,-122.174",Southeast 6th Street,3329
6329000070,"47.5027,-122.381",Marine View Drive Southwest,11207
5430300171,"47.6819,-122.287",39th Avenue Northeast,7321
2742100016,"47.5551,-122.292",South Dawson Street,3053
1324079082,"47.5597,-121.85",367th Avenue Southeast,4710
1422200496,"47.6109,-122.285",38th Avenue,915
3754500566,"47.7064,-122.224",89th Avenue Northeast,11830
5132000140,"47.5238,-122.35",12th Avenue Southwest,8824
6131600240,"47.3231,-122.215",17th Street Northeast,1111
2768000295,"47.6702,-122.364",6th Avenue Northwest,5620
4046600320,"47.6988,-121.915",Northeast 114th Street,31757
1598600320,"47.3864,-122.22",Alvord Avenue North,614
4140900270,"47.7637,-122.266",Tolt Pipeline Trail,NA
5104510060,"47.3557,-122.016",245th Avenue Southeast,27455
3578400710,"47.6232,-122.043",222nd Place Northeast,1316
4036400030,"47.7382,-122.287",Northeast 151st Street,3875
6084200060,"47.4787,-122.128",Southeast 5th Street,6822
1251200055,"47.5928,-122.29",33rd Avenue South,1120
8964800860,"47.6209,-122.216",Vineyard Crest,9326
9551200270,"47.6705,-122.34",East Green Lake Way North,5701
3226059128,"47.6991,-122.196",108th Avenue Northeast,11010
3438500798,"47.5498,-122.355",16th Avenue Southwest,5911
9286100200,"47.5314,-122.047",Sunset Court Northwest,193
5151600390,"47.3369,-122.32",South 296th Place,1015
4172100240,"47.6807,-122.364",7th Avenue Northwest,7034
5422560830,"47.6644,-122.13",Northeast 66th Place,15753
5104520640,"47.3506,-122.006",Maple Ridge Way Southeast,28062
8078550320,"47.4034,-122.176",123rd Place Southeast,22221
8099600160,"47.697,-122.199",107th Place Northeast,10805
7287700059,"47.7611,-122.351",Fremont Avenue North,18228
8862000075,"47.5015,-122.35",12th Avenue Southwest,11245
8887001625,"47.501,-122.463",Vashon Highway Southwest,11729
9464700340,"47.6388,-122.149",Northeast 30th Court,NA
5451300117,"47.5323,-122.238",Ridgecrest Lane,7600
587550340,"47.3256,-122.378",36th Court Southwest,30822
2591820070,"47.4378,-122.16",Southeast 184th Street,13448
6679000960,"47.3853,-122.028",235th Avenue Southeast,24130
9138100350,"47.6807,-122.318",Northeast 72nd Street,915
6065300370,"47.5692,-122.189",Columbia Key,75
5315100393,"47.5872,-122.241",Southeast 27th Street,7248
5244800695,"47.6454,-122.354",Fulton Street,159
3584000400,"47.3173,-122.317",South 317th Street,1091
6746701090,"47.6637,-122.316",11th Avenue Northeast,4718
2421059017,"47.2925,-122.107",176th Avenue Southeast,34422
4053200926,"47.3168,-122.079",Southeast 316th Place,19748
7899800045,"47.5238,-122.356",17th Avenue Southwest,8828
9482700075,"47.684,-122.341",North 76th Street,1314
6300000368,"47.7063,-122.342",Stone Avenue North,10541
5135000160,"47.5708,-122.405",Southwest Orleans Street,5625
1022069050,"47.4018,-122.037",Dorre Don Way Southeast,22241
2599000370,"47.2899,-122.192",Dogwood Drive Southeast,2135
2652500126,"47.6416,-122.361",3rd Avenue West,NA
2923500550,"47.5683,-122.091",186th Place Southeast,4298
3760100200,"47.7097,-122.216",Northeast 121st Place,9408
1226069045,"47.7479,-121.972",275th Avenue Northeast,16538
3935900232,"47.7114,-122.284",Alton Avenue Northeast,11346
224069105,"47.5946,-122.006",Southeast 17th Street,24938
8087800400,"47.656,-122.134",155th Avenue Northeast,5311
723049301,"47.4899,-122.339",4th Avenue Southwest,12612
4136920030,"47.2659,-122.215",48th Court Southeast,1121
7686203385,"47.42,-122.317",13th Avenue South,20229
7922710520,"47.6647,-122.142",Northeast 66th Street,14801
824059293,"47.5827,-122.197",108th Avenue Southeast,3111
3959400335,"47.5636,-122.316",13th Avenue South,4357
6072760390,"47.5618,-122.176",123rd Avenue Southeast,4671
2787700030,"47.5067,-122.164",Northeast 17th Street,4117
6446200060,"47.5516,-122.03",232nd Avenue Southeast,5599
1545800710,"47.3635,-122.052",Southeast 266th Street,21659
3522059196,"47.3519,-122.14",Southeast 278th Place,15125
4365200186,"47.5232,-122.375",34th Avenue Southwest,8850
2064800890,"47.534,-122.172",126th Avenue Southeast,7718
9268710390,"47.3086,-122.328",South 329th Lane,423
2273600260,"47.6882,-122.184",117th Place Northeast,9703
9206950200,"47.5364,-122.365",Southwest Webster Street,2452
2291400341,"47.7052,-122.346",Whitman Avenue North,10500
1311400350,"47.3417,-122.281",South 290th Street,4206
191100810,"47.5633,-122.218",91st Avenue Southeast,4617
7895500550,"47.3344,-122.28",43rd Avenue South,29810
9221400335,"47.6746,-122.32",8th Avenue Northeast,6312
6087100070,"47.5824,-122.384",41st Avenue Southwest,2319
3052700695,"47.6781,-122.374",14th Avenue Northwest,6706
6150200435,"47.7281,-122.335",Burke Avenue North,13540
5423040140,"47.5677,-122.086",191st Avenue Southeast,4287
123039336,"47.5138,-122.364",Southwest 100th Street,2464
1446401290,"47.4845,-122.331",2nd Avenue South,13212
8010100135,"47.5778,-122.389",45th Avenue Southwest,2750
8899000140,"47.4556,-122.209",South 27th Court,623
2172000570,"47.4875,-122.255",South 129th Street,6251
1471701200,"47.4596,-122.065",Southeast 159th Street,20548
9808700370,"47.6497,-122.217",92nd Avenue Northeast,4552
904000045,"47.6685,-122.409",40th Avenue West,5422
7680400140,"47.4549,-122.363",Marine View Drive Southwest,16469
3291800140,"47.4901,-122.185",Edmonds Court Northeast,467
3624039074,"47.531,-122.373",31st Avenue Southwest,7929
98001070,"47.5878,-121.969",Southeast 24th Way,27746
5100402767,"47.6942,-122.315",12th Avenue Northeast,9003
2826049070,"47.7174,-122.308",20th Avenue Northeast,12055
9414610240,"47.5217,-122.05",Highwood Drive Southwest,829
4019301160,"47.7587,-122.274",Northeast 180th Street,5145
1217000340,"47.455,-122.35",12th Avenue Southwest,16433
8081650400,"47.3629,-122.026",236th Place Southeast,26546
9465910310,"47.7441,-122.173",124th Court Northeast,16036
9468200163,"47.6794,-122.351",North 70th Street,537
305000310,"47.5855,-122.031",Southeast 26th Place,23118
2624049035,"47.54,-122.267",Seward Park Avenue South,6969
8098400135,"47.5081,-122.385",Southwest 106th Street,4115
2291400342,"47.7052,-122.346",Whitman Avenue North,10500
4051110240,"47.3746,-122.149",144th Place Southeast,25329
3024059078,"47.5449,-122.215",East Mercer Way,6519
3182100105,"47.6752,-122.281",44th Avenue Northeast,6237
6705850140,"47.5774,-122.054",Southeast 35th Way,21322
8651442440,"47.3638,-122.091",188th Avenue Southeast,26616
3432500765,"47.7414,-122.315",Northeast 155th Street,1292
3905100310,"47.5692,-122.006",250th Place Southeast,4228
1328330510,"47.4428,-122.134",Southeast 177th Place,15424
4017050260,"47.3752,-122.029",234th Avenue Southeast,25234
2323069053,"47.4722,-122.001",254th Southeast Avenue,14422
4022900951,"47.7712,-122.299",Northeast 196th Street,2998
6450304630,"47.7317,-122.343",Lenora Place North,14038
3303960060,"47.5198,-122.156",Southeast 92nd Street,13828
993001342,"47.6917,-122.341",Stone Avenue North,8544
6743700030,"47.6944,-122.175",124th Avenue Northeast,10512
6696800030,"47.6353,-122.124",Northeast 28th Street,16212
4114601580,"47.5924,-122.287",Lakeside Avenue South,1134
2025079045,"47.6359,-121.94",Northeast Tolt Hill Road,NA
182000350,"47.4891,-122.263",South 129th Street,5530
8082400136,"47.6829,-122.4",Northwest 75th Street,3311
6352600350,"47.6481,-122.081",192nd Drive Northeast,19199
9414610070,"47.5192,-122.046",Greenwood Boulevard Southwest,1046
7812801125,"47.4962,-122.242",Renton Avenue South,11928
1121039105,"47.3268,-122.388",Southwest 307th Street,4325
3591000030,"47.6278,-122.108",Northeast 20th Court,17394
2386000240,"47.6403,-121.992",260th Avenue Northeast,3684
4254000060,"47.7356,-121.959",Northeast 151st Street,28467
6623400193,"47.4299,-122.199",Southeast 192nd Street,10617
8944550140,"47.5418,-122.287",37th Avenue South,6729
2730500140,"47.2901,-122.279",South 347th Street,4309
5490210510,"47.6949,-122.119",165th Place Northeast,10602
8718500560,"47.7394,-122.252",Northeast 154th Street,6615
8651520160,"47.6449,-122.059",211th Place Northeast,4101
2868900160,"47.3422,-122.089",190th Avenue Southeast,28921
8062900030,"47.5026,-122.172",Northeast 12th Street,3515
3336000626,"47.5284,-122.265",54th Avenue South,8400
3226059083,"47.7018,-122.189",NA,NA
7212660960,"47.267,-122.312",18th Avenue South,37321
1180007375,"47.4928,-122.229",South 123rd Place,8230
1150900060,"47.5593,-122.016",Southeast 47th Place,24273
9528102110,"47.6793,-122.319",Northeast 70th Street,825
1172000150,"47.6946,-122.357",Palatine Avenue North,9013
1523049115,"47.4778,-122.288",South 140th Street,3505
4222310410,"47.3505,-122.305",22nd Avenue South,27937
2568300210,"47.7015,-122.301",Northeast 100th Street,2510
3131201320,"47.6604,-122.324",4th Avenue Northeast,4402
1982201255,"47.6631,-122.365",Northwest 47th Street,618
125039025,"47.6817,-122.36",Northwest 73rd Street,209
5379805121,"47.4485,-122.278",Military Road South,17233
7853302520,"47.5406,-121.887",Quigley Avenue Southeast,6761
1921069101,"47.2881,-122.086",Southeast Green Valley Road,19205
9276202160,"47.5791,-122.392",47th Avenue Southwest,2709
4037500230,"47.6095,-122.122",Main Street,16329
1982201345,"47.6639,-122.364",6th Avenue Northwest,4715
5469500180,"47.3849,-122.163",Southeast 242nd Street,13450
1088810040,"47.742,-122.208",Northeast 157th Street,9916
2117700085,"47.6985,-122.364",6th Avenue Northwest,9521
9211500730,"47.2976,-122.377",Southwest 339th Place,3501
4083801395,"47.663,-122.335",North 47th Street,1900
9274201006,"47.5866,-122.389",45th Avenue Southwest,1902
7205800040,"47.3426,-122.321",11th Avenue South,28833
3276180210,"47.5095,-122.193",Monterey Avenue Northeast,1915
3904900530,"47.5692,-122.021",Southeast 42nd Street,24103
9560800040,"47.7558,-122.142",Northeast 177th Street,14813
5249801411,"47.558,-122.277",45th Avenue South,4911
3750603492,"47.2649,-122.285",38th Avenue South,37454
249000180,"47.6332,-122.199",Northeast 26th Street,10637
1796370180,"47.3713,-122.091",188th Avenue Southeast,25814
6699940120,"47.3457,-122.041",Southeast 286th Street,22518
3830210230,"47.3746,-122.183",Southeast 254th Street,11826
9144100158,"47.7,-122.375",Mary Avenue Northwest,9632
3332500636,"47.5484,-122.278",44th Avenue South,5968
5315100476,"47.5875,-122.24",74th Avenue Southeast,2448
8682260610,"47.7142,-122.033",Northeast 129th Place,22898
5700004525,"47.579,-122.284",Lake Washington Boulevard South,2400
3303950220,"47.3817,-122.035",Southeast 245th Place,23032
7399800150,"47.7499,-122.111",171st Place Northeast,16765
1454600256,"47.7216,-122.282",42nd Avenue Northeast,12718
629000730,"47.584,-122.198",Southeast 30th Street,10698
7520400040,"47.4973,-122.341",6th Place Southwest,11830
